name;id;name_1;question_id;ordering;answer_key
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;D84FC842-A32B-4E09-A3D1-E823F461F117;17;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;A8702D7B-B68D-4C2F-882C-13ADB9328AEB;18;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;2B9E8179-4D3D-4243-A6F3-59A2408DC408;19;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;71BBCEE9-E56B-4695-8A8C-0161ACDD9CB4;20;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;CE885407-FFE9-4818-ADAB-2609EEC6510F;21;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;FACBAD37-FF53-4E73-A3FD-3434399FA449;22;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;5453DF91-F919-419D-9EA2-831D33FFB2A6;23;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;F6C532C1-68E5-4483-961B-934536E8796D;24;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;589F3CDA-2EBF-4384-9254-E2DBE6EBBEFB;25;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;2001F192-A6CA-437D-9FD7-30CC553076FA;26;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;FDE10C12-1D05-4299-BE9D-174EBB29B922;27;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;D82E335D-3F71-4EC0-9B57-97EBC90F157C;28;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;9233394F-CBBD-46FE-8EF3-EA56C0187DE4;29;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;4D4014D7-D6CA-4C23-A95B-E729A3555E8F;30;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;C3456C5D-FD1F-45E3-AADC-41693FEAADDE;31;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;E1DCE76A-C39F-4044-B454-42E7FE4E8567;32;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;CC216D20-229A-4C62-8024-4FC7B55FF41B;33;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;DEFAA879-C40F-45CD-A1EA-5CDC3EB66D86;34;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;F8F6394B-10D7-487F-82E4-0692B47C5D83;35;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;7F83797A-3223-41B4-AEF4-A415D1FC97CA;36;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;641F336B-115A-4BDF-882C-DB6A0F9DDFE0;37;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;1E1643F0-8998-408E-9EE7-4A1EB3DBC0EE;38;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;6724596F-291E-46AB-B148-E5CCBF89B638;39;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;54EC43CE-1F75-4D3B-8627-006212ED5829;40;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;88569EFD-BAB2-4DD3-ACB8-DF036129CE52;41;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;0E7AE6B2-8836-4BB8-AA9B-A860BDDEEA4B;42;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;892A0628-B33D-47FC-8228-1C37A98EF864;43;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;A46D9091-0406-48C0-BAF4-88A5CD57E625;44;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;3905023B-4AC4-4608-9EB2-976AA5BFDBF4;45;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;2D67F780-C66D-469B-972D-0825946BB6D1;46;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;C575A914-12AA-4588-A57C-B77D9377A487;47;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;B445B47A-BD84-486A-8F94-63DD8BB1165C;48;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;8665B1B6-233A-4F4C-A158-18462D23A1E6;49;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;05E20961-E4EC-41DC-A4D8-86BABB6BF9F1;50;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;F5C1E62A-5DA3-4E40-B7A9-967CA571136B;51;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;04C6FF09-F4CA-492B-A3EA-2D3F90718356;52;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;1DA7D499-4273-40E7-A639-1BD5B31A8DD3;53;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;87519646-E84B-4150-B34D-791244A792BF;54;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;635A58AD-1519-43CB-8D7A-C6013CC6DA46;55;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;51F34954-154B-497C-8D6A-B684BCE09890;56;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;96545936-C62E-4B5D-880E-855E57552A13;57;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;930E9ECD-92D2-4CB0-9430-3E7053230AFF;58;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;7A59C0F2-4E29-4597-A242-464712FAAC62;59;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;DBB2EDA7-F7DD-41C6-8A57-98C397EB4C61;60;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;C0F2CC05-05D6-4B17-A022-DA8A387A3BB3;61;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;21A0BFF5-8E13-424B-96E7-A5618FEF8326;62;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;8789A668-C8ED-46F2-94AD-0B2A721A0ECB;63;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;2ACFD4AC-A6C6-456B-A409-B1454D822BF7;64;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;E04C6E1F-C02F-426F-8D00-2498AD0C02C8;65;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;0A1C13DB-ECC5-4913-9555-4BF3E6071436;66;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;DAF83BBE-FB01-4FDD-95D9-A2E11F5C9FB3;67;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;0B905935-B65C-4F56-8859-AD4E17FE91BF;68;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;624EE1D8-B7E0-4EAB-9360-402BEE6CCA84;69;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;E32C39E2-EF8B-4045-8AB0-343C51AE9FF2;70;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;65076F64-B552-4F93-853D-60245C938669;71;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;13E9715C-4B21-430E-905A-C942AA8ABDFD;72;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;48F566B9-EC75-4417-9B1E-03BC88DC70B8;73;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;8A33DAF2-25EA-43EB-A6E1-AF6EA6740790;74;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;D3F00CF6-11D9-499F-A563-18CCAF6DCAF1;75;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;2A7B8B29-9E7B-46BD-953D-0A8B410FE147;76;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;257EB4E3-53F5-487E-99CE-02690FBCB612;77;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;28ADB398-5D37-469C-964B-BB6C1BE36F71;78;1
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;72334F6F-193C-4D58-A37D-ED8AC311E144;79;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;5B27277F-215B-4419-B473-BB7A09EB11B1;80;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;E7B5B85B-B9D2-4FC2-B4ED-38C4F4F66F8B;81;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;530D9AB2-D29C-4FDC-B8B2-AABF4ED1578D;82;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;44CB1E7B-89CA-4D0A-9EA6-674C701AAB7B;83;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;440686FC-D4F6-43E1-8AE2-63380E72B0F6;84;0
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;82B28288-C497-45C5-BD3D-B6731E104B3E;85;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;80F2B046-7908-464E-85DE-107D469F8A78;86;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;0418F9DF-0557-42CF-A2BC-4D33758D4AE9;87;3
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;F0E861DE-E494-4433-B8F9-CA6D94A86682;88;2
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;B71A1F43-A9BA-4C86-B260-C4F6522A81B5;89;4
3º Simulado SAS Enem 2021 - 1ª série;88901;Dia 1 LCT/CHT;C19F2A68-7F30-40A5-9C46-40218138937D;90;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;885F0A92-D1FD-4054-B082-273B3359A924;91;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;9B290CFB-8ECF-4D24-8BBE-DE4B48F6B04A;92;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;17D2D23D-7692-47ED-8EA5-DC55924CF05A;93;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;8B2C1262-B925-4EAF-BFA6-8EF557FC076F;94;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;A9E5B732-93C1-40B8-AEF2-D0EC62D884E3;95;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;5224CD09-3229-4B72-902A-05D9B1AB6C60;96;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;4E007B11-F586-46C6-B2FD-0BCC78D059A9;97;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;D003DBAE-465B-459F-A3CD-1798F7662F08;98;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;81617187-55DC-4D84-AFE0-EFFDB1AA2EC5;99;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;87041326-453F-4FBC-8485-D7E598257A99;100;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;A4EE1992-F46E-48CF-9A3C-EC05DEAF2C08;101;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;19DCD102-F044-4706-8FD0-0EB4F975FE54;102;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;1991F6B2-9EE2-4440-BF61-051319B78D33;103;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;ECA7C844-A1F4-458C-BE6F-EAE493770297;104;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;2A2F179D-D0F7-4FE1-B572-E0B4B0C70D1A;105;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;10CE06F7-B8CC-4B18-8C7B-5EAC723326B9;106;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;5347F080-5182-4834-9916-6D59BB7D952B;107;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;E7FF1483-7295-4E3E-B548-C1819AB9C0EA;108;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;C9B710CF-0E3C-4770-A692-3CB856EE3763;109;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;7A5A36E8-3557-4781-B58A-6169372148A8;110;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;E4D3A74E-E1D3-41CB-8506-2CED83FDDD64;111;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;2072F038-1DF8-4B6B-B078-07484EE0BFD4;112;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;37D5C75C-0D73-4A78-AC61-35A422112D3C;113;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;2770548C-6915-4449-93C3-BDE988CA8B11;114;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;142495A6-4A08-4378-AF1C-84A9DA643124;115;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;CA5822E6-E0E0-47C1-BBCB-45185BF82E2E;116;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;B43A8ED9-614D-4EE9-8751-85C06F4E9D8F;117;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;D1EC8415-EE9C-481D-B86D-24C92C6667BE;118;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;C4CBD273-75BE-4F11-8C0E-44F50A852C5F;119;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;D69599EF-0CEB-4A30-9197-7DCA35FCEC49;120;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;23976D5E-1B0C-4EA6-8DB1-DADDDE6E146F;121;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;B3EE3A23-0CC2-49D2-9BB5-0A05E3A0B8DD;122;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;59B655F5-92D8-40B0-AB9D-37E0E27F3D74;123;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;F844A863-90D6-4CCD-9A24-FF30FF66987D;124;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;41F29C81-B99F-49B0-B2C8-3F46526A6902;125;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;759580F6-5D92-4104-97AC-58B5E7E330DB;126;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;BC0AF7BB-F64B-4387-BE10-AA3E3AF23CA3;127;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;A208754A-B6E4-4208-B82E-BAA56E356DAE;128;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;30A30FB0-4237-4DCC-AA57-CB681A2EA8E2;129;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;DBC218B8-DA0F-4CC2-A8C2-4644CD5E0AA2;130;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;B27B23BC-5E10-4D17-9958-96CB941D3129;131;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;B3F68F72-F162-4721-910F-7603E35BF4CE;132;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;7A2F9357-B7FD-479C-A90B-9212A06009E3;133;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;A8D554CA-42E6-440F-B420-009F001CEE9A;134;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;D9AF7966-862C-454E-9483-ABA76433BA02;135;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;0BA75DB9-3E19-48C4-B3E3-3EBB60F60F92;136;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;686872C6-F060-4FCD-BA07-9EA29E8753AE;137;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;439B8276-C2E4-456A-B23C-140D781EE0BD;138;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;1CFD9E26-6EA4-4EB7-B6E3-82D369FFEB78;139;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;F19CEFCA-2B2A-4807-8235-4452828DE905;140;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;70141C9C-8871-412F-B34B-6F33CA976A33;141;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;5E7DEC91-EA90-459C-8E58-11795333B2EC;142;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;B561B46B-1940-4F23-B203-4F0743544B4F;143;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;1E14AC5F-CB05-45BE-A81E-98861D440066;144;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;844A34F8-A116-49E4-9C63-9620BC7B8F2F;145;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;1685CA17-DBFE-4950-A551-9837DBFD1FD4;146;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;80D3FD94-7D7D-4D2C-AE6E-9FCD49856821;147;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;92C934F0-71A4-44C8-B8E6-B8D25A768800;148;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;76D4F867-6129-4D61-AAFF-04B6B5589644;149;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;AC044E04-E937-4B8B-92B6-7AA700A2233B;150;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;D21D1678-85AC-4948-9B68-42B77A3B9826;151;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;32719216-5538-42AD-BAB2-0A2500C2C8A5;152;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;93B49933-A485-467B-9292-6171E54AC64E;153;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;3C73FB2A-92BB-48C5-9E12-89769C40A84F;154;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;FADE8AC5-B81B-4AC5-BDBB-4E7B3EFF243B;155;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;7DAF6FF2-C09C-470A-971C-193C284F98F9;156;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;5AF0595D-3CD7-4C15-9A01-EBB6CB7E982C;157;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;E0DE92F1-A674-4D0B-8779-6B8FA6937407;158;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;86D94BD6-09EC-4152-B746-1EF5DC37A09B;159;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;EDF0E61B-EFB7-4407-A18E-8884D94E9EF5;160;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;7E718F65-E3CE-4712-85DE-EA2744AC25F9;161;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;BB63CEB1-C146-49CD-93C5-433C52A00070;162;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;F01A48A0-3A5C-4CD6-AF48-E841879E8DBE;163;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;9E656B6B-E759-4BE9-A5F7-EC83FCB88CEB;164;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;3BF22236-2DF9-41B6-A3A3-92A842C0213F;165;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;2A69E09D-6147-4ECD-B2A6-3311A956299B;166;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;7864ACE6-55F6-4975-B667-FE1DB5EF34A5;167;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;706EFDA4-D5B5-4E59-A8BD-C8B4186BF8F8;168;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;7D07550F-79CF-4DDF-9A15-19C71509693F;169;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;E907A3A9-70D9-43F3-A215-71FDF9AAA561;170;4
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;C603AB2E-F238-4B9D-86B8-05929CEEA8A2;171;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;C7797196-57E4-42C9-B54A-D7E635D202B6;172;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;59879537-042B-4102-AD00-A25B37A59E72;173;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;F45B05D2-CB93-4066-8C7C-A144FD5039AD;174;0
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;22ED99BE-B35B-43F6-9565-79B6792C55E2;175;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;B8AE388D-DD96-453D-964A-49DB4C39DA47;176;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;2C0BC94D-AC89-45E4-953F-1E60228717B5;177;3
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;76E17000-6625-4508-BF27-8BC6B8A2595B;178;2
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;C1AB8B28-7375-4104-9528-4C447604C5BE;179;1
3º Simulado SAS Enem 2021 - 1ª série;88903;Dia 2 CNT/MT;4012EE33-CEA4-4BD8-950B-CDA4BE1E32EB;180;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;1AD40AF9-432B-476E-B378-516BB1EC6A25;1;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;DC3D71BA-F8CB-4F42-AFB7-E5636CCEDDC6;1;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;8B7D814A-988A-42B3-938D-6A7282456073;2;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;E273C7E7-96FC-413A-B093-0EEE6879AA1D;2;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;2524BD25-202B-48E1-A134-FA813C3921F4;3;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;E659BE5E-0AA4-4C0B-8FE5-DA81201987EB;3;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;40836167-5D12-4D8D-AE96-47ACA25EBFD9;4;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;4E90DC69-6EBA-4D7F-9EA9-B62BDA70F332;4;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;13CCAF0F-7076-471D-8338-A7B176C61544;5;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;B19F222E-ADB7-46C2-8805-410EBEDF7311;5;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;419CB4A9-0E03-43E8-908D-F91E032DFFC7;6;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;46B57B08-B268-4E2C-9A19-FC8239B26E43;7;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;2382CF79-0C81-410C-88AA-179E880732AA;8;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;E647A8B8-2C13-4353-89A5-434DDDFB4B0B;9;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;5459633D-865A-44EB-9CCC-C0097B117FCA;10;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;8AAAB137-756B-41DE-A948-0477554B7250;11;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;04967D80-DBC0-4663-9692-F5130E2F1B8F;12;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;DC34F733-CCC4-42F9-A60D-01D4B3FE8ACE;13;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;952FEC5A-419D-4FC5-92FF-F3D782842DB0;14;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;308BA210-369E-417A-98CA-C0E6FADE791F;15;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;654D0804-4B46-4114-9AF8-1E4D13376ECA;16;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;B9BAFBBD-BCFE-454B-B27F-7213AB815382;17;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;A10DC9C0-5DF0-4437-A2E1-A483D8059ED7;18;1
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;AC19FCAE-6E54-40B2-9435-D39D12B91D49;19;4
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;00D6322E-1CEE-49A4-9906-4D708B7F2244;20;4
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;1A337706-98E4-43ED-AA80-76BF18677966;21;2
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;2665172E-1FD3-41B7-B099-85ADBF3C6ECF;22;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;86ED27C1-49FE-41F9-A532-F2C01C59A2B2;23;4
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;5D79B214-FFE1-4D4A-9253-55023610B6C1;24;4
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;B5AAA80F-C90D-4240-B038-4F001A693754;25;4
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;00BD1E2B-45F8-4FE6-B35F-BB8C07E271A0;26;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;0E575F3B-DAD3-4C49-941C-5224F85C273E;27;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;02F9FAB0-EA5E-4779-9307-3F43221E2144;28;0
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;F96D569A-9D96-4D4B-B7F5-43E927FFEF37;29;3
2º Simulado SAS Enem 2021 - 3ª Série;87610;Dia 1;03E0FC1E-7484-4881-BA88-F83EC2321D6A;30;0
